Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
TARDOC,AA.20,Ärztliche spezielle Grundleistungen,AA.20.0020,Regionalanästhesie durch den Nichtanästhesisten (Operateur),"Gilt für Regionalanästhesie, Plexusanästhesie, Endovenösanästhesie und Tumeszenzanästhesie. _x000D_
_x000D_
Gilt nicht für Schmerztherapie; inkl. allf. elektrophysiologisches Monitoring; inkl. periphervenöser Zugang.",138.17,9999 Alle,–
TARDOC,AA.20,Ärztliche spezielle Grundleistungen,AA.20.0030,"Feinnadelpunktion zur Entnahme von Gewebe und anderem Material, pro Lokalisation","Punktionen ohne bildgebende Technik oder andere lokalisatorische Hilfsmittel zwecks Gewinnung von histologisch, zytologisch, mikrobiologisch, immunologisch, chemischanalytisch zu untersuchenden Materials.",47.09,9999 Alle,–
TARDOC,AA.20,Ärztliche spezielle Grundleistungen,AA.20.0040,Stomapflege ohne Irrigation,\-,86.17,9999 Alle,–
TARDOC,AA.20,Ärztliche spezielle Grundleistungen,AA.20.0050,Stomapflege mit Irrigation,\-,172.35,9999 Alle,–
TARDOC,AA.20,Ärztliche spezielle Grundleistungen,AA.20.0060,Feststellen des Todes durch den Arzt,"**Gilt für:**_x000D_
_x000D_
- Prüfung der Vitalfunktionen_x000D_
- Suche nach Todeszeichen_x000D_
- Suche nach Verletzungen, Injektionsmarken_x000D_
_x000D_
Über die Tarifposition (AA.00.0010) bzw. (AA.00.0020) sind folgende Tätigkeiten abgebildet:_x000D_
_x000D_
- Erhebung der Fremdanamnese_x000D_
- Gespräche mit Angehörigen_x000D_
- allf. Lagerung des Toten",85.62,9999 Alle,–
TARDOC,AA.20,Ärztliche spezielle Grundleistungen,AA.20.0070,"Legalinspektion durch den Arzt, pro 1 Min.",Inkl. Dokumentation/Bericht.,4.28,9999 Alle,–
TARDOC,AA.25,Ärztliche Berichtserstellung und Gutachten,AA.25.0010,"Erstellung eines ärztlichen Berichts zuhanden eines anderen Arztes, eines Therapeuten oder der Pflege, pro 1 Min.","Der Bericht beschreibt Befunde, Diagnosen, Therapien, Prognosen über den Heilungsverlauf und weitere den Patienten betreffende Massnahmen. _x000D_
_x000D_
Die unbearbeitete Übernahme der Leistungsdokumentation [GI-12] in den Bericht kann nicht zusätzlich über die Berichtspositionen abgerechnet werden._x000D_
_x000D_
Der Bericht ist dem Versicherer resp. dem Vertrauensarzt des Versicherers auf Verlangen zuzustellen. Dabei gelten die Bestimmungen des Datenschutzes. Die erstmalige Zustellung des Berichts auf Verlangen des Versicherers erfolgt kostenlos._x000D_
_x000D_
Wenn in der gleichen Sitzung eine Tarifposition abgerechnet wird, die einen Bericht bereits beinhaltet, bedarf es auf der Rechnung eine Referenzierung der Berichtleistung auf diejenige Position, welche im Bericht beschrieben wird. ",3.84,9999 Alle,–
TARDOC,AA.25,Ärztliche Berichtserstellung und Gutachten,AA.25.0020,"Erstellung eines ärztlichen Berichts zuhanden des Patienten oder eines Angehörigen, pro 1 Min. ","Der Bericht beschreibt Befunde, Diagnosen, Therapien, Prognosen über den Heilungsverlauf und weitere den Patienten betreffende Massnahmen. _x000D_
_x000D_
Die unbearbeitete Übernahme der Leistungsdokumentation [GI-12] in den Bericht kann nicht zusätzlich über die Berichtspositionen abgerechnet werden._x000D_
_x000D_
Der Bericht ist dem Versicherer resp. dem Vertrauensarzt des Versicherers auf Verlangen zuzustellen. Dabei gelten die Bestimmungen des Datenschutzes. Die erstmalige Zustellung des Berichts auf Verlangen des Versicherers erfolgt kostenlos._x000D_
_x000D_
Wenn in der gleichen Sitzung eine Tarifposition abgerechnet wird, die einen Bericht bereits beinhaltet, bedarf es auf der Rechnung eine Referenzierung der Berichtleistung auf diejenige Position, welche im Bericht beschrieben wird. ",3.84,9999 Alle,–
TARDOC,AA.25,Ärztliche Berichtserstellung und Gutachten,AA.25.0030,"Erstellung eines ärztlichen Berichts zuhanden des Versicherers, pro 1 Min. ","Der Bericht beschreibt Befunde, Diagnosen, Therapien, Prognosen über den Heilungsverlauf und weitere den Patienten betreffende Massnahmen. _x000D_
_x000D_
Die unbearbeitete Übernahme der Leistungsdokumentation [GI-12] in den Bericht kann nicht zusätzlich über die Berichtspositionen abgerechnet werden._x000D_
_x000D_
Der Bericht ist dem Versicherer resp. dem Vertrauensarzt des Versicherers auf Verlangen zuzustellen. Dabei gelten die Bestimmungen des Datenschutzes. Die erstmalige Zustellung des Berichts auf Verlangen des Versicherers erfolgt kostenlos._x000D_
_x000D_
Wenn in der gleichen Sitzung eine Tarifposition abgerechnet wird, die einen Bericht bereits beinhaltet, bedarf es auf der Rechnung eine Referenzierung der Berichtleistung auf diejenige Position, welche im Bericht beschrieben wird. _x000D_
_x000D_
Gilt nicht für Gutachten.",3.84,9999 Alle,–
TARDOC,AA.25,Ärztliche Berichtserstellung und Gutachten,AA.25.0040,Erstellung eines ärztlichen Zeugnisses in Abwesenheit des Patienten,"Gilt für die Erstellung eines Zeugnisses zuhanden des Patienten, oder des Arbeitgebers, sofern dies ausserhalb Konsultation, Besuch oder telefonischer Konsultation ausgestellt wird; in Abwesenheit des Patienten.",7.68,9999 Alle,–
TARDOC,AA.25,Ärztliche Berichtserstellung und Gutachten,AA.25.0050,"Ärztliches Gutachten, pro 1 Min.","Unter Gutachten versteht man eine im Auftrag vorgenommene Beurteilung durch einen für die Fragestellung(en) ausgewiesenen Facharzt hinsichtlich grundsätzlicher und/oder umstrittener Probleme von Krankheit, Unfall und von versicherungsspezifischen Fragen, auch ohne direkten Bezug zur aktuellen Behandlungssituation des Versicherten. Die Modalitäten (Schwierigkeitsgrad des Gutachtens: Aktenstudium, Würdigung der Vorbefunde, Extraleistungen, Recherche, Beurteilung und Beantwortung der Fragen, Abgabefrist, Abrechnung) werden vorgängig zwischen Auftraggeber und Auftragnehmer schriftlich vereinbart._x000D_
_x000D_
Die Abrechnung des Gutachtens erfolgt gemäss Vereinbarung mit dem Kostenträger/Auftraggeber und ist diesem in Rechnung zu stellen. _x000D_
_x000D_
Das Gutachten ist von der konsiliarischen Beratung zu unterscheiden, die der Beratung des behandelnden Arztes in der aktuellen Entscheidungssituation hinsichtlich Diagnose und/oder Therapie und/oder Prognose dient._x000D_
",0,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0010,"Dringlichkeits-Pauschale A, Mo-Fr 7-19 Uhr, Sa 7-12 Uhr","Gilt für Konsultationen, die wegen Dringlichkeit durchgeführt werden. Dabei gelten nachfolgende Dringlichkeitskriterien. _x000D_
_x000D_
**Definition Dringlichkeit (tarifarisch):**_x000D_
Die Dringlichkeit liegt vor, wenn der Arzt bzw. eine nichtärztliche Gesundheitsfachperson eine Behandlung innert 2 Stunden als medizinisch notwendig erachtet. Die folgenden tarifarischen Dringlichkeitskriterien müssen kumulativ erfüllt sein:._x000D_
- Medizinisch notwendig_x000D_
- Persönlich-physischer Arzt-Patienten-Kontakt. *Ausnahme:* vergebliche Fahrt zum Ereignisort._x000D_
-Der Patient muss spätestens innerhalb von 2 Stunden nach Kenntnis der Dringlichkeit behandelt werden_x000D_
_x000D_
Die Behandlung von nicht angemeldeten Patienten gilt nicht generell als dringlich und berechtigt nicht generell zur Verrechnung der Dringlichkeits-Pauschale. _x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten, persönlich-physischer Arzt-Patienten-Kontakts (Ausnahme: Bei einem dringlichen Besuch gilt die Startzeit)._x000D_
_x000D_
Die Dringlichkeits-Pauschale A darf pro unabhängig tätigem Arzt (gem. *Art. 35 Abs. 2 Bst. a KVG*) oder Fachbereich einer Einrichtung, die der ambulanten Krankenpflege durch Ärzte und Ärztinnen dient (gem. *Art. 35 Abs. 2 Bst. n KVG*), maximal 2 mal pro Tag abgerechnet werden. Davon ausgeschlossen sind Leistungserbringer, die ihren Betrieb ganz oder teilweise auf Walk-In- und/oder Notfallpatienten ausrichten (Permanencen, siehe Kapitelinterpretation Nr. 3 [AA.30]); eine Verrechnung der Dringlichkeits-Pauschale A ist ausgeschlossen. ",24.87,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0020,"Dringlichkeits-Pauschale B, Mo-Fr 19-22 Uhr, Sa 12-19, So 7-19 Uhr","Gilt für Konsultationen, die wegen Dringlichkeit durchgeführt werden. Dabei gelten nachfolgende Dringlichkeitskriterien._x000D_
_x000D_
**Definition Dringlichkeit (tarifarisch):**_x000D_
Die Dringlichkeit liegt vor, wenn der Arzt bzw. eine nichtärztliche Gesundheitsfachperson eine Behandlung innert 2 Stunden als medizinisch notwendig erachtet. Die folgenden tarifarischen Dringlichkeitskriterien müssen kumulativ erfüllt sein:._x000D_
- Medizinisch notwendig_x000D_
- Persönlich-physischer Arzt-Patienten-Kontakt. *Ausnahme:* vergebliche Fahrt zum Ereignisort._x000D_
- Der Patient muss spätestens innerhalb von 2 Stunden nach Kenntnis der Dringlichkeit behandelt werden_x000D_
_x000D_
Die Behandlung von nicht angemeldeten Patienten gilt nicht generell als dringlich und berechtigt nicht generell zur Verrechnung der Dringlichkeits-Pauschale. _x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten, persönlich-physischer Arzt-Patienten-Kontakts (Ausnahme: Bei einem dringlichen Besuch gilt die Startzeit).",37.31,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0030,"Notfall-Pauschale C, Mo-Fr 7-19 Uhr, Sa 7-12 Uhr","Gilt für Konsultationen, die unverzüglich durchgeführt werden müssen. Dabei gelten nachfolgende Notfallkriterien._x000D_
_x000D_
**Definition Notfall (tarifarisch):**_x000D_
Die Notfallkriterien sind erfüllt, wenn der Arzt bzw. eine nichtärztliche Gesundheitsfachperson feststellt, dass unabhängig von der auslösenden Ursache beim Patienten einer Störung der vitalen Funktionen ausgebildet, anzunehmen respektive nicht auszuschliessen ist. Dies gilt auch für Patienten, bei denen eine akute Erkrankung, ein Trauma oder eine Vergiftung eine Organschädigung hervorrufen oder zur Folge haben kann. Im Bereich der Psychiatrie gilt die Definition der Krisenintervention gemäss Kapitelinterpretation 2 [EA]. Zudem müssen die folgenden tarifarischen Notfallkriterien kumulativ erfüllt sein: _x000D_
- Der Arzt befasst sich verzugslos mit dem Patienten bzw. sucht ihn auf._x000D_
- Es wird ein persönlich-physischer Arzt-Patienten-Kontakt vorausgesetzt. *Ausnahme:*_x000D_
    - vergebliche Fahrt zum Ereignisort._x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten, persönlich-physischen Arzt-Patienten-Kontakts. *Ausnahme:*_x000D_
    - bei einem Notfallbesuch gilt die Startzeit._x000D_
_x000D_
Bei ausschliesslich telemedizinischen Konsultationen - ohne anschliessenden persönlich-physischen Arzt-Patienten-Kontakt - kommen (AA.30.0080) und (AA.30.0090) bzw. (AA.30.0100) und (AA.30.0110) zur Abrechnung._x000D_
_x000D_
Bei Einsätzen im Spital gilt: Der Belegarzt begibt sich für den ungeplanten, notfallmässigen Einsatz ausserhalb von geplanten Arbeits- resp. Dienstzeiten, Pikettdienst für einen von ihm behandelten Patienten von ausserhalb ins Spital. Hiermit abgegolten ist auch die Wegzeit (AA.00.0050) und (EA.00.0100); diese kann nicht separat abgerechnet werden. Belegärzte, welche vom Spital ganz oder teilweise fix besoldet sind, haben kein Anrecht auf Verrechnung dieser Tarifposition._x000D_
_x000D_
Die Erstversorgung in der Notfallaufnahme des Spitals muss ohne nicht fix besoldete Belegärzte gewährleistet sein. Die Notfallaufnahme des Spitals darf nicht ausschliesslich mit Belegärzten aufrechterhalten werden, die nicht fix besoldet sind.",41.45,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0040,"Notfall-Pauschale D, Mo-Fr 19-22 Uhr, Sa 12-19 Uhr, So 7-19 Uhr","Gilt für Konsultationen, die unverzüglich durchgeführt werden müssen. Dabei gelten nachfolgende Notfallkriterien. _x000D_
_x000D_
**Definition Notfall (tarifarisch):**_x000D_
Die Notfallkriterien sind erfüllt, wenn der Arzt bzw. eine nichtärztliche Gesundheitsfachperson feststellt, dass unabhängig von der auslösenden Ursache beim Patienten einer Störung der vitalen Funktionen ausgebildet, anzunehmen respektive nicht auszuschliessen ist. Dies gilt auch für Patienten, bei denen eine akute Erkrankung, ein Trauma oder eine Vergiftung eine Organschädigung hervorrufen oder zur Folge haben kann. Im Bereich der Psychiatrie gilt die Definition der Krisenintervention gemäss Kapitelinterpretation 2 [EA]. Zudem müssen die folgenden tarifarischen Notfallkriterien kumulativ erfüllt sein: _x000D_
- Der Arzt befasst sich verzugslos mit dem Patienten bzw. sucht ihn auf._x000D_
- Es wird ein persönlich-physischer Arzt-Patienten-Kontakt vorausgesetzt. *Ausnahme:*_x000D_
    - vergebliche Fahrt zum Ereignisort._x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten, persönlich-physischen Arzt-Patienten-Kontakts. *Ausnahme:*_x000D_
    - bei einem Notfallbesuch gilt die Startzeit._x000D_
_x000D_
Bei ausschliesslich telemedizinischen Konsultationen - ohne anschliessenden persönlich-physischen Arzt-Patienten-Kontakt - kommen (AA.30.0080) und (AA.30.0090) bzw. (AA.30.0100) und (AA.30.0110) zur Abrechnung._x000D_
_x000D_
Bei Einsätzen im Spital gilt: Der Belegarzt begibt sich für den ungeplanten, notfallmässigen Einsatz ausserhalb von geplanten Arbeits- resp. Dienstzeiten, Pikettdienst für einen von ihm behandelten Patienten von ausserhalb ins Spital. Hiermit abgegolten ist auch die Wegzeit (AA.00.0050) und (EA.00.0100); diese kann nicht separat abgerechnet werden. Belegärzte, welche vom Spital ganz oder teilweise fix besoldet sind, haben kein Anrecht auf Verrechnung dieser Tarifposition._x000D_
_x000D_
Die Erstversorgung in der Notfallaufnahme des Spitals muss ohne nicht fix besoldete Belegärzte gewährleistet sein. Die Notfallaufnahme des Spitals darf nicht ausschliesslich mit Belegärzten aufrechterhalten werden, die nicht fix besoldet sind.",91.19,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0050,"(+) 25%-Zuschlag für Notfall D, Mo-Fr 19-22 Uhr, Sa 12-19 Uhr, So 7-19 Uhr","Zuschlag von 25% (nur auf die AL und nicht auf die IPL) auf den Tarifpositionen, die in diesem Zeitraum für die Behandlung des entsprechenden Notfalls verrechnet werden.",0,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0060,"Notfall-Pauschale E, Mo-Fr 22-7 Uhr, Sa und So 19-7 Uhr","Gilt für Konsultationen, die unverzüglich durchgeführt werden müssen. Dabei gelten nachfolgende Notfallkriterien._x000D_
_x000D_
**Definition Notfall (tarifarisch):**_x000D_
Die Notfallkriterien sind erfüllt, wenn der Arzt bzw. eine nichtärztliche Gesundheitsfachperson feststellt, dass unabhängig von der auslösenden Ursache beim Patienten einer Störung der vitalen Funktionen ausgebildet, anzunehmen respektive nicht auszuschliessen ist. Dies gilt auch für Patienten, bei denen eine akute Erkrankung, ein Trauma oder eine Vergiftung eine Organschädigung hervorrufen oder zur Folge haben kann. Im Bereich der Psychiatrie gilt die Definition der Krisenintervention gemäss Kapitelinterpretation 2 [EA]. Zudem müssen die folgenden tarifarischen Notfallkriterien kumulativ erfüllt sein: _x000D_
- Der Arzt befasst sich verzugslos mit dem Patienten bzw. sucht ihn auf._x000D_
- Es wird ein persönlich-physischer Arzt-Patienten-Kontakt vorausgesetzt. *Ausnahme:*_x000D_
    - vergebliche Fahrt zum Ereignisort._x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten, persönlich-physischen Arzt-Patienten-Kontakts. *Ausnahme:*_x000D_
    - bei einem Notfallbesuch gilt die Startzeit._x000D_
_x000D_
Bei ausschliesslich telemedizinischen Konsultationen - ohne anschliessenden persönlich-physischen Arzt-Patienten-Kontakt - kommen (AA.30.0080) und (AA.30.0090) bzw. (AA.30.0100) und (AA.30.0110) zur Abrechnung._x000D_
_x000D_
Bei Einsätzen im Spital gilt: Der Belegarzt begibt sich für den ungeplanten, notfallmässigen Einsatz ausserhalb von geplanten Arbeits- resp. Dienstzeiten, Pikettdienst für einen von ihm behandelten Patienten von ausserhalb ins Spital. Hiermit abgegolten ist auch die Wegzeit (AA.00.0050) und (EA.00.0100); diese kann nicht separat abgerechnet werden. Belegärzte, welche vom Spital ganz oder teilweise fix besoldet sind, haben kein Anrecht auf Verrechnung dieser Tarifposition._x000D_
_x000D_
Die Erstversorgung in der Notfallaufnahme des Spitals muss ohne nicht fix besoldete Belegärzte gewährleistet sein. Die Notfallaufnahme des Spitals darf nicht ausschliesslich mit Belegärzten aufrechterhalten werden, die nicht fix besoldet sind.",149.22,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0070,"(+) 50%-Zuschlag für Notfall E, Mo-Fr 22-7 Uhr, Sa und So 19-7 Uhr","Zuschlag von 50% (nur auf die AL und nicht auf die IPL) auf den Tarifpositionen, die in diesem Zeitraum für die Behandlung des entsprechenden Notfalls verrechnet werden. ",0,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0080,"Notfall-Pauschale F für telemedizinische Konsultationen, Mo-Fr 19-22 Uhr, Sa 12-19 Uhr, So 7-19 Uhr","Gilt für telemedizinische zeitgleiche Konsultationen, die unverzüglich durchgeführt werden. _x000D_
_x000D_
Folgende **Notfallkriterien (tarifarisch)** müssen kumulativ erfüllt sein: _x000D_
- vom Patienten und/oder von Angehörigen/Betreuenden von Kindern und nicht gesprächsfähigen Patienten als notwendig erachtet._x000D_
- Der Arzt befasst sich verzugslos mit dem Patienten._x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten telemedizinischen Arzt-Patienten-Kontakts. _x000D_
_x000D_
Bei Konsultation/Besuch innert 60 Minuten nach der telemedizinischen Notfallkonsultation kommt diese Tarifposition nicht zur Abrechnung. Stattdessen kommen die Tarifpositionen (AA.30.0030), (AA.30.0040) bzw. (AA.30.0060) zur Anwendung.",24.87,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0090,"(+) 25%-Zuschlag für telemedizinische Notfallkonsultation F, Mo-Fr 19-22 Uhr, Sa 12-19 Uhr, So 7-19 Uhr","Zuschlag von 25% (nur auf die AL und nicht auf die IPL) auf den Tarifpositionen, die in diesem Zeitraum für die Behandlung des entsprechenden Notfalls verrechnet werden.",0,9999 Alle,–
TARDOC,AA.30,Dringlichkeit und Notfall in der freien Praxis,AA.30.0100,"Notfall-Pauschale G für telemedizinische Konsultationen, Mo-Fr 22-7 Uhr, Sa und So 19-7 Uhr","Gilt für telemedizinische zeitgleiche Konsultationen, die unverzüglich durchgeführt werden. _x000D_
_x000D_
Folgende **Notfallkriterien (tarifarisch)** müssen kumulativ erfüllt sein: _x000D_
- vom Patienten und/oder von Angehörigen/Betreuenden von Kindern und nicht gesprächsfähigen Patienten als notwendig erachtet._x000D_
- Der Arzt befasst sich verzugslos mit dem Patienten._x000D_
_x000D_
Für die Entschädigung massgebend ist der Zeitpunkt des ersten telemedizinischen Arzt-Patienten-Kontakts. _x000D_
_x000D_
Bei Konsultation/Besuch innert 60 Minuten nach der telemedizinischen Notfallkonsultation kommt diese Tarifposition nicht zur Abrechnung. Stattdessen kommen die Tarifpositionen (AA.30.0030), (AA.30.0040) bzw. (AA.30.0060) zur Anwendung.",58.03,9999 Alle,–
